UPRN,TOID
10067624183,osgb1000013020743
10067624185,osgb1000013020740
10067624187,osgb1000013020874
10067624178,osgb1000013020873
10024250725,osgb1000013020873
10024250726,osgb1000013020873
10008576868,osgb1000013020872
10067624180,osgb1000013020872
10003328572,osgb1000002315033111
10003328573,osgb1000002315033111
10003328563,osgb1000002315033111
10003328577,osgb1000002315033111
10003328578,osgb1000002315033111
10003328567,osgb1000002315033111
10003328568,osgb1000002315033111
10003328569,osgb1000002315033111
10003328570,osgb1000002315033111
10003328566,osgb1000002315033111
10003328564,osgb1000002315033111
10003328565,osgb1000002315033111
10003328571,osgb1000002315033111
10003328574,osgb1000002315033111
10003328575,osgb1000002315033111
10003328576,osgb1000002315033111
100062042164,osgb1000013018366
100062042163,osgb1000013018362
100062042162,osgb1000013017475
100062042161,osgb1000013017476
100062042160,osgb1000013017477
100062042159,osgb1000013017478
100062042158,osgb1000013017479
100060758417,osgb5000005187946097
10023712930,osgb1000002315445592
10023712931,osgb1000002315445592
10067624106,osgb1000042881598
200002892838,osgb1000042881598
10067624111,osgb1000042881598
200002892840,osgb1000042881598
10067624110,osgb1000042881598
200002892842,osgb1000042881598
10094235412,osgb5000005242739007
10024250727,osgb1000013020714
10094231516,osgb1000013020716
10090466489,osgb1000013020752
10090470090,osgb1000013020752
100062421859,osgb1000013020729
100062421789,osgb1000013020751
10067624105,osgb1000042881605
100062421892,osgb1000013020868
100062421688,osgb1000013020863
100062421797,osgb1000013033647
100062421970,osgb1000013033646
10024251094,osgb1000000159103833
10024251095,osgb1000000159103833
10024251096,osgb1000000159103833
10024251097,osgb1000000159103833
10024251098,osgb1000000159103833
100062421471,osgb1000013033915
100060757982,osgb1000013033320
100060757984,osgb1000013033319
100060757994,osgb1000013030437
100060758002,osgb1000013030691
100060757983,osgb1000013033327
100060757985,osgb1000013033328
100060757991,osgb1000013030710
100060758005,osgb1000013030703
100060758007,osgb1000013030702
100060758015,osgb1000013030694
100060754596,osgb1000013033639
100060754598,osgb1000013033639
100062421683,osgb1000013033621
10094231481,osgb1000013033621
10094231046,osgb1000013033620
100062421887,osgb1000013020755
10003316881,osgb1000013020755
100062421928,osgb1000013020755
10094231517,osgb1000013020755
100062421886,osgb1000013020755
100062421925,osgb1000013020755
100062421831,osgb1000013020755
100062421829,osgb1000013020755
100062421960,osgb1000013033695
100062421942,osgb1000013033870
10023712991,osgb1000002315471927
10023712992,osgb1000002315471927
10023712994,osgb1000002315471927
10023712996,osgb1000002315471927
10023713000,osgb1000002315471927
10023713003,osgb1000002315471927
10023713005,osgb1000002315471927
10023713007,osgb1000002315471927
10023713009,osgb1000002315471927
100062421891,osgb1000002315471927
10023713010,osgb1000002315471927
10023712990,osgb1000002315471927
10023712993,osgb1000002315471927
10023712995,osgb1000002315471927
10023712997,osgb1000002315471927
10023712999,osgb1000002315471927
10023713001,osgb1000002315471927
10023713004,osgb1000002315471927
10023713006,osgb1000002315471927
10023713008,osgb1000002315471927
10092022175,osgb1000013033688
100062421463,osgb1000013033898
100062421635,osgb1000013033860
10003316829,osgb1000002315033111
10094231048,osgb1000013033707
100062421684,osgb1000013033702
100062421919,osgb1000013033701
100062421882,osgb1000013033692
100062421873,osgb1000013033689
100060758089,osgb1000013033863
10094231134,osgb1000013033689
100062421514,osgb1000013033688
100062625152,osgb1000013033602
10067625544,osgb1000002315347966
100062421482,osgb1000013033601
100062421784,osgb1000013033672
100062041987,osgb1000013033631
100062041988,osgb1000013033631
100062041989,osgb1000013033631
100062041990,osgb1000013033631
100062041991,osgb1000013033631
100062041992,osgb1000013033631
10091027997,osgb1000013033631
100062421506,osgb1000013033670
10003339249,osgb1000013033634
100062421558,osgb1000013033664
100062421733,osgb1000013033658
10024250728,osgb1000013033638
10024250729,osgb1000013033638
100062421865,osgb1000013016948
200001785259,osgb1000013016948
200001513489,osgb1000013016955
100062421893,osgb1000013016942
100062421760,osgb1000013016942
100062421793,osgb1000013016942
100062421792,osgb1000013016942
100062421501,osgb1000042787193
100062421498,osgb1000013033933
10094232342,osgb1000013016759
10067624184,osgb1000013020749
10067624136,osgb1000013016763
10090466376,osgb1000013016765
10023713017,osgb1000013016922
10067624143,osgb1000013016924
10067624235,osgb1000013016930
10008572575,osgb1000002315369373
10090466406,osgb1000013016891
10024249163,osgb1000013016881
10067624152,osgb1000013016882
10067624155,osgb1000013016878
10067624157,osgb1000013016877
10067624156,osgb1000013016877
10067624153,osgb1000013016881
10091029255,osgb1000013016891
10067624149,osgb1000013016892
10003316762,osgb1000013016948
10067624147,osgb1000013016946
10090466497,osgb1000013016931
10024248681,osgb1000013016948
10024250731,osgb1000013016948
10067624144,osgb1000002315369372
10090466495,osgb1000013016944
10067624146,osgb1000013016945
10067624140,osgb1000002315369372
10067624175,osgb1000013016942
100062625302,osgb1000013017189
100060758687,osgb1000013017188
100060758686,osgb1000013017187
100060758681,osgb1000013017181
100062625301,osgb1000013017182
10090467601,osgb1000013016964
100062421516,osgb1000013016962
100060758705,osgb1000013017166
100060758707,osgb1000013017167
100060758701,osgb1000013017164
100060758703,osgb1000013017165
100060758699,osgb1000013017163
100060758697,osgb1000013017162
100060758696,osgb1000013017122
100060758717,osgb1000013017135
100060758692,osgb1000013017406
100060758694,osgb1000013017121
100060758698,osgb1000013017124
100060758689,osgb1000013017120
100060758688,osgb1000013017119
100060758715,osgb1000013017134
100060758713,osgb1000013017133
100060758711,osgb1000013017132
100060758709,osgb1000013017131
100060758708,osgb1000013017130
100060758706,osgb1000013017129
100060758700,osgb1000013017126
100060758702,osgb1000013017127
100060758704,osgb1000013017128
100062042034,osgb1000013017333
10024250735,osgb1000013016907
10067624164,osgb1000013016908
10067624168,osgb1000013016908
10067624161,osgb1000013016907
10067624163,osgb1000013016910
10090471156,osgb1000013016910
10067624166,osgb1000013016906
100062625264,osgb1000013016898
10095856671,osgb1000013016971
10090466498,osgb1000013016968
10067624158,osgb1000013016970
10067624159,osgb1000013016971
10024248270,osgb1000013016970
10024250737,osgb1000013016969
100060758737,osgb1000013018710
200001790720,osgb1000013018638
200001843137,osgb1000013018638
200001843138,osgb1000013018638
100060758724,osgb1000013018645
100060758721,osgb1000013018637
200001839326,osgb1000013018638
100060758732,osgb1000013018718
100060758728,osgb1000013018726
100060758733,osgb1000013018716
10091027471,osgb5000005130192686
10091027474,osgb5000005142784461
10091027473,osgb5000005142784465
10091027475,osgb5000005142784463
10091027476,osgb5000005163578702
10091027477,osgb5000005163578702
100060758753,osgb1000013018476
100060758756,osgb1000013018469
100060758673,osgb1000013018682
100060758672,osgb1000013018683
200001658952,osgb1000013018685
100060758675,osgb1000013018652
100060758676,osgb1000013018651
100060758670,osgb1000013018686
100060758677,osgb1000013018650
100060758679,osgb1000013018648
100060758712,osgb1000013017312
100060758714,osgb1000013017313
200001658953,osgb1000013017316
100060758720,osgb1000013017318
10024250738,osgb1000013017168
100060758727,osgb1000013017138
100060758725,osgb1000013017137
100060758739,osgb1000013017144
100060758731,osgb1000013017140
100060758723,osgb1000013017136
100060758741,osgb1000013017148
100060758743,osgb1000013017150
100060758742,osgb1000013017149
100060758734,osgb1000013017142
100060759805,osgb1000013018829
100060759792,osgb1000013018822
100060759784,osgb1000013018814
10013855763,osgb1000002315403574
100060759774,osgb1000013018801
10094231272,osgb5000005236630166
10003316731,osgb1000013018588
10003316733,osgb1000013018590
10003316730,osgb1000013018833
100062042373,osgb1000013019438
100062042372,osgb1000013019437
100062042371,osgb1000013019436
100060759834,osgb1000013018558
100062042370,osgb1000013018912
100062042369,osgb1000013018911
100062042368,osgb1000013018910
100062042367,osgb1000013018884
100062042366,osgb1000013018883
100062042365,osgb1000013018882
100062042362,osgb1000013018879
100060759915,osgb1000013018577
100060759809,osgb1000013018570
100060759797,osgb1000013018576
100060759850,osgb1000013019265
100060759821,osgb1000013019229
100060759848,osgb1000013019266
100060759846,osgb1000013019267
100060759815,osgb1000013019232
100060759842,osgb1000013019269
100060759871,osgb1000013019204
100060759863,osgb1000013019207
100060759861,osgb1000013019208
100060759870,osgb1000013018966
100060759867,osgb1000013018967
100060759851,osgb1000013019213
100060759847,osgb1000013019216
100060759854,osgb1000013018973
100060759839,osgb1000013019220
100060759852,osgb1000013018974
100060759837,osgb1000013019221
100062421651,osgb1000013019164
100062421652,osgb1000013019164
100060759909,osgb1000013019165
100060759910,osgb1000013019035
100060759903,osgb1000013019184
100060759901,osgb1000013019183
100062042333,osgb1000013018920
100060759891,osgb1000013019192
100060759888,osgb1000013019193
100060759885,osgb1000013019194
100060759892,osgb1000013019024
100060759880,osgb1000013019198
100062421701,osgb1000013019033
100062421707,osgb1000013019033
100062421690,osgb1000013019033
10003316263,osgb1000013011016
100062421699,osgb1000013019033
100062421700,osgb1000013019033
100062421702,osgb1000013019033
100062421703,osgb1000013019033
100062421704,osgb1000013019033
100062421705,osgb1000013019033
100062421706,osgb1000013019033
100062421708,osgb1000013019033
100062421691,osgb1000013019033
100062421709,osgb1000013019033
100062421710,osgb1000013019033
100062421711,osgb1000013019033
100062421712,osgb1000013019033
100062421713,osgb1000013019033
100062421714,osgb1000013019033
100062421715,osgb1000013019033
100062421716,osgb1000013019033
100062421692,osgb1000013019033
100062421693,osgb1000013019033
100062421694,osgb1000013019033
100062421695,osgb1000013019033
100062421696,osgb1000013019033
100062421697,osgb1000013019033
100062421698,osgb1000013019033
10003316202,osgb1000013010673
10003316201,osgb1000013010673
10003316208,osgb1000013010671
10003316209,osgb1000013010671
10003316199,osgb1000013010672
100060758588,osgb1000013010251
10024246347,osgb1000013011013
10013855950,osgb1000013011013
10013855951,osgb1000013011013
10013855952,osgb1000013011013
10013855954,osgb1000013011013
10013855955,osgb1000013011013
10013855946,osgb1000013011013
10013855947,osgb1000013011013
10013855948,osgb1000013011013
10013855949,osgb1000013011013
10003316303,osgb1000013010364
10003316246,osgb1000013010363
10003316248,osgb1000013010111
10003316242,osgb1000013010360
10024248105,osgb1000013010115
10024250673,osgb1000013010357
10024248111,osgb5000005187668786
10003316236,osgb5000005187668786
10003316229,osgb1000013010349
10003316230,osgb1000013010349
10024250739,osgb1000013010131
10003316225,osgb1000013010346
10003316221,osgb1000013010137
10003316223,osgb1000013010344
10003316296,osgb1000013010142
10003316213,osgb1000013010148
10003316216,osgb1000013010148
10003316214,osgb1000013010149
10003334573,osgb1000013010150
10003334576,osgb1000013010150
100060753632,osgb1000013010372
100060753631,osgb1000013010367
10024249049,osgb1000013010312
100060753642,osgb1000013010381
100060753643,osgb1000013010382
100060753645,osgb1000013010388
100060753646,osgb5000005192401727
10003316254,osgb1000013010578
10003316264,osgb1000013011028
10003316262,osgb1000013010319
10003316292,osgb1000013010282
10003316293,osgb1000013010282
10003316291,osgb1000013010282
10003316255,osgb1000013010290
10003316295,osgb1000013010293
10003316305,osgb1000013010908
10003316275,osgb1000013010913
10003316273,osgb1000013010915
10003316272,osgb1000013010917
10003316271,osgb1000013010918
10003316269,osgb1000013010920
10003316266,osgb1000013011038
10003316278,osgb1000013010610
10090470931,osgb5000005172393299
10003323595,osgb1000013008776
100060757552,osgb1000013008773
200001513491,osgb1000042786858
10094233242,osgb5000005270718737
100060757546,osgb1000013008781
10091028454,osgb1000013008786
100060757545,osgb1000013008941
10067624094,osgb1000013010881
100060757543,osgb5000005192401515
100060757539,osgb1000002315505126
10091027381,osgb5000005192402058
10003323592,osgb1000013011041
100060754031,osgb1000013008796
100060754030,osgb1000013008799
100060754027,osgb1000013008803
100060754024,osgb1000013008809
100060754023,osgb1000013008810
100060754016,osgb1000013008872
100060754014,osgb1000013008870
100060754013,osgb1000013008869
100060754022,osgb1000013008812
100060754017,osgb1000013008814
100060754009,osgb1000042786856
